sample_id,fracture_pixel_ratio,num_connected_components,largest_component_ratio,mean_component_area,skeleton_length,endpoint_count,junction_count,hough_line_count,orientation_bin_00,orientation_bin_01,orientation_bin_02,orientation_bin_03,orientation_bin_04,orientation_bin_05,orientation_bin_06,orientation_bin_07,orientation_bin_08,orientation_bin_09,orientation_bin_10,orientation_bin_11,orientation_bin_12,orientation_bin_13,orientation_bin_14,orientation_bin_15,orientation_bin_16,orientation_bin_17
dfn_000161,0.2772216796875,4.0,0.9264641127256715,1135.5,1113.0,40.0,556.0,218.0,0.05060931200748076,0.08251514809004161,0.06275409087406529,0.07082428708956418,0.04541313165983203,0.022754351296652382,0.013477735300307471,0.0721820105420527,0.026962793792492976,0.11229960741323056,0.06130305141544843,0.026704824228087554,0.08192714937136708,0.06253584353328642,0.0669470861816981,0.014894405790336454,0.09007355431647289,0.03582161709758329
dfn_000162,0.407958984375,4.0,0.8892878515858768,1671.0,1605.0,43.0,783.0,326.0,0.05395198191653815,0.05421835678942576,0.10707906619871632,0.048054653863663734,0.05214094375897702,0.016140270789355225,0.035370745353633506,0.06109040186416411,0.03202234732824642,0.07803523504406891,0.07439422753370012,0.010795128008025382,0.06905786672853888,0.06405322732556874,0.0829648294770676,0.061687475195007405,0.05215461938933645,0.04678862343596631
dfn_000163,0.40478515625,3.0,0.9775331724969843,2210.6666666666665,1672.0,38.0,860.0,315.0,0.17407156100653312,0.06905231402097405,0.037610761542539915,0.036441088252659536,0.014298927059974657,0.023117205899315877,0.01268403868654067,0.0475986469721304,0.02525398173038057,0.04677213394229112,0.12299587263927575,0.019967011186223918,0.04248149939978181,0.08951309271904008,0.03568872437139412,0.05746707753137205,0.10010580516866259,0.04488025787090975
dfn_000164,0.40142822265625,3.0,0.8509958947848563,2192.3333333333335,1671.0,49.0,857.0,320.0,0.061992920561505675,0.0882294002620664,0.05474991742206976,0.05477348068416179,0.10771234320877042,0.1016649089136832,0.017202271628695764,0.045820281124966764,0.0379033603564965,0.0850401710736717,0.04169662590980599,0.06181097633451015,0.03774716600527049,0.012848065706136873,0.028103375437934324,0.05475695675918487,0.03797229215874301,0.06997548645232626
dfn_000165,0.4580078125,3.0,0.9912046908315565,2501.3333333333335,1890.0,45.0,980.0,390.0,0.09259218556087107,0.04059467115773455,0.0728498509473179,0.025772379122660838,0.08249651339339616,0.03275490221566951,0.014578434002651653,0.02422443476893327,0.07320863576129229,0.08558583881656234,0.0591720113680845,0.060370348978529734,0.06784265717850425,0.07559544580028656,0.05686226279677781,0.05630041829289492,0.037272781070253225,0.04192622876757934
dfn_000166,0.1695556640625,4.0,0.8268538516918646,694.5,659.0,23.0,194.0,81.0,0.06334520883099033,0.0,0.06762355659658947,0.05453615368098764,0.06652552148115663,0.008502325683939568,0.01127168533959893,0.03936177902565356,0.0,0.20917311046430542,0.04435149839618194,0.031000413648380222,0.014530029002415915,0.016958150235070885,0.19189212119332533,0.0304476737357625,0.0,0.15048077268564156
dfn_000167,0.39630126953125,6.0,0.9208378253503773,1082.1666666666667,1748.0,51.0,908.0,344.0,0.03658007523651547,0.07258108440436167,0.04966081952645581,0.06710376588945975,0.0816377741249851,0.028485603232063852,0.03378459079657886,0.0165654491658042,0.0074515272129772785,0.07205363922886295,0.06388087533833488,0.05765754799258165,0.06910175730961439,0.15581221598959577,0.0689091481655507,0.04588256668139983,0.05318640951665506,0.01966515018820295
dfn_000168,0.4337158203125,3.0,0.9817056009006473,2368.6666666666665,1850.0,41.0,877.0,361.0,0.12182816453635491,0.07561013338823394,0.03636929033014839,0.062431189795792374,0.07177574634656086,0.0049850387759255805,0.04458648094494311,0.049407815245096305,0.022030892918271663,0.051204286361379074,0.02643668107588815,0.005919553323305259,0.04441579762185987,0.09041772798684515,0.018471732023194708,0.0526248880974694,0.098923028633009,0.12256155259572227
dfn_000169,0.45867919921875,5.0,0.9554224883566201,1503.0,1926.0,39.0,1029.0,344.0,0.22884974940462469,0.1631315391883791,0.03751360710390274,0.01587069841687743,0.03661457980661868,0.01715581082091438,0.030859493537504112,0.020091381279466015,0.05689496226341846,0.031120085122871458,0.009106364626209281,0.028150263289575143,0.027496537698936296,0.07199168473413019,0.012506524380353408,0.01667387337479496,0.04167556133053807,0.15429728362088563
dfn_000170,0.26275634765625,7.0,0.6980255516840883,615.0,1134.0,39.0,619.0,185.0,0.065322180645728,0.06032973487221487,0.021002005530525447,0.015715031501700644,0.1317744181108957,0.06324333334117187,0.022111581123052556,0.053054664762214196,0.013221415993140844,0.076574336291177,0.0345685984411063,0.15962807065468695,0.11303510741843126,0.013640996994346219,0.07533378806991488,0.020858489869716786,0.032909570598939314,0.027676675781037198
dfn_000171,0.46026611328125,4.0,0.9602174777880917,1885.25,1942.0,38.0,888.0,313.0,0.05405916898158715,0.10797664546386784,0.09682458610226113,0.01608849394033164,0.033594528182339135,0.01340755006108991,0.04026335099387882,0.08920714564898537,0.05297284568358285,0.07288345370439281,0.03274602658598255,0.03624732672037519,0.094737855611791,0.03875888985123024,0.0656262289964473,0.05728437319509678,0.04038149773659787,0.056940032540162326
dfn_000172,0.42279052734375,4.0,0.9411000433087917,1731.75,1768.0,54.0,827.0,352.0,0.051224676601774,0.01711895832097342,0.043579507516513315,0.05208273147678636,0.03591410106560935,0.06564111102668407,0.04599952687579975,0.009333975186239272,0.0570572013150704,0.07445552408248328,0.1122730939391736,0.07061526690134284,0.06875137137188264,0.05140009347568548,0.0808804112429378,0.0498614582575236,0.047759287676114995,0.06605170366740594
